Time,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7
7455,-7.479696,-9.010946,-7.210165,-0.50899273,-7.417196,-6.2707114,-0.9289151
7456,-7.5044756,-8.899007,-7.2896323,-0.457601,-7.4380693,-6.289633,-1.0122885
7457,-7.513354,-8.782886,-7.376635,-0.3805418,-7.552417,-6.357105,-1.1617918
7458,-7.5968547,-8.647635,-7.542168,-0.2941197,-7.737479,-6.4347444,-1.3800567
7459,-7.673648,-8.52521,-7.654117,-0.22833589,-7.9275546,-6.556461,-1.6033359
7460,-7.7196345,-8.407134,-7.7469783,-0.17666607,-8.129793,-6.705964,-1.836823
7461,-7.7793455,-8.3262205,-7.8457513,-0.14067349,-8.3262205,-6.855517,-2.0488758
7462,-7.871225,-8.297006,-8.089977,-0.10950635,-8.578256,-7.066538,-2.2852876
7463,-7.9759912,-8.272865,-8.347085,-0.085365996,-8.835366,-7.2767725,-2.523844
7464,-8.076069,-8.236223,-8.548723,-0.06825514,-9.05263,-7.431537,-2.741106
7465,-8.211841,-8.239184,-8.911059,-0.051684767,-9.348561,-7.6259036,-3.0133548
7466,-8.356603,-8.219884,-9.270666,-0.042149972,-9.540197,-7.7316027,-3.2147582
7467,-8.454134,-8.223665,-9.481479,-0.03421227,-9.7275715,-7.848665,-3.4226394
7468,-8.502479,-8.232947,-9.557167,-0.027869914,-9.90873,-7.971231,-3.6287
7469,-8.506953,-8.233515,-9.538203,-0.024531128,-10.006954,-8.04211,-3.7581742
7470,-8.515767,-8.246236,-9.597798,-0.021626612,-10.121237,-8.14858,-3.8856409
7471,-8.479695,-8.194539,-9.643758,-0.018757591,-10.221882,-8.21407,-4.0326734
7472,-8.419266,-8.130203,-9.6028595,-0.016922278,-10.2747345,-8.229813,-4.1416774
7473,-8.399422,-8.147468,-9.631844,-0.014655891,-10.416999,-8.34278,-4.290291
7474,-8.417979,-8.214854,-9.769542,-0.011729696,-10.66798,-8.527355,-4.519788
7475,-8.392689,-8.220813,-9.822375,-0.009876103,-10.8262825,-8.64269,-4.701526
7476,-8.341115,-8.22588,-9.829396,-0.009083512,-10.911427,-8.743459,-4.790943
7477,-8.339855,-8.222667,-9.917979,-0.007823413,-11.06251,-8.8593855,-4.9506946
7478,-8.35422,-8.256564,-10.076879,-0.0065643596,-11.264377,-9.002657,-5.1379128
7479,-8.43127,-8.380489,-10.321895,-0.0054891286,-11.521114,-9.204709,-5.3218956
7480,-8.315744,-8.3801985,-10.200511,-0.0051979576,-11.563791,-9.216136,-5.389475
7481,-8.100818,-8.391833,-10.040273,-0.005114559,-11.587146,-9.247303,-5.42113
7482,-7.979193,-8.404972,-10.12177,-0.0045819194,-11.715519,-9.356148,-5.5543866
7483,-7.809103,-8.354025,-10.082541,-0.004415651,-11.750509,-9.391136,-5.618185
7484,-7.680137,-8.3168545,-10.016076,-0.004355963,-11.762168,-9.391076,-5.6537695
7485,-7.560923,-8.338267,-9.937877,-0.0042830505,-11.816784,-9.453502,-5.68983
7486,-7.4728217,-8.35954,-9.875166,-0.0040720054,-11.898603,-9.523603,-5.7667675
7487,-7.3731027,-8.419977,-9.773493,-0.0039621904,-11.988338,-9.601619,-5.817439
7488,-7.255948,-8.523524,-9.679774,-0.003993248,-12.066494,-9.714931,-5.825283
7489,-7.093875,-8.550906,-9.601687,-0.004031249,-12.125128,-9.820437,-5.8526654
7490,-6.8441243,-8.539437,-9.445688,-0.004281255,-12.129285,-9.863656,-5.8519387
7491,-6.381998,-8.508951,-9.200357,-0.005044586,-12.098797,-9.880045,-5.815592
7492,-5.71285,-8.4696865,-8.983357,-0.006795256,-12.084922,-9.920858,-5.7831626
7493,-5.373805,-8.467067,-8.898707,-0.008082662,-12.133086,-9.988552,-5.8039813
7494,-5.165661,-8.512828,-9.005014,-0.008921427,-12.25111,-10.102672,-5.8770876
7495,-5.0286202,-8.513484,-9.056453,-0.009577514,-12.325984,-10.165828,-5.9431725
7496,-4.948019,-8.4904995,-9.0373745,-0.010030819,-12.357687,-10.189718,-5.9846406
7497,-4.942087,-8.474802,-9.013865,-0.009958214,-12.3888645,-10.197458,-6.033396
7498,-5.0156116,-8.476061,-9.040515,-0.009264215,-12.446764,-10.228014,-6.10985
7499,-5.1620345,-8.4613495,-9.031663,-0.00822478,-12.4769745,-10.2425995,-6.1703334
7500,-5.392601,-8.491235,-9.092797,-0.0068591097,-12.553735,-10.295921,-6.2500234
7501,-5.91204,-8.586844,-9.301689,-0.0048121777,-12.672781,-10.379811,-6.3300076
7502,-6.5239663,-8.587442,-9.425333,-0.003457257,-12.718301,-10.397988,-6.387246
7503,-6.987244,-8.598573,-9.467713,-0.00286871,-12.745057,-10.41693,-6.4091187
7504,-7.291587,-8.623618,-9.494712,-0.0025232052,-12.807213,-10.440022,-6.4683437
7505,-7.685765,-8.685766,-9.552953,-0.0021713087,-12.908422,-10.509983,-6.543188
7506,-8.146373,-8.79481,-9.716685,-0.00184175,-13.056529,-10.599497,-6.636608
7507,-8.400167,-8.851339,-9.68923,-0.0017303886,-13.118917,-10.622824,-6.66677
7508,-8.46267,-8.907983,-9.630639,-0.0017331352,-13.138451,-10.654077,-6.6501713
7509,-8.445125,-8.954889,-9.513485,-0.001765378,-13.1462965,-10.689266,-6.6292076
7510,-8.52123,-9.013417,-9.497793,-0.001698505,-13.204823,-10.736075,-6.662832
7511,-8.712446,-9.085492,-9.692913,-0.0015073449,-13.349163,-10.837444,-6.7720146
7512,-8.901692,-9.130209,-9.946614,-0.0013017779,-13.516929,-10.946613,-6.9182925
7513,-9.026568,-9.155475,-10.110553,-0.0011769901,-13.630083,-11.024613,-7.0216846
7514,-9.012882,-9.163273,-10.059758,-0.0011629069,-13.657412,-11.063662,-7.040225
7515,-9.143646,-9.1944275,-10.212006,-0.0010676718,-13.754972,-11.141693,-7.1231384
7516,-9.321266,-9.198218,-10.395482,-0.00095204124,-13.868139,-11.211889,-7.2421646
7517,-9.342719,-9.176701,-10.387636,-0.00091916835,-13.89545,-11.20795,-7.289983
7518,-9.327079,-9.159108,-10.41106,-0.00090473087,-13.918873,-11.239186,-7.314382
7519,-9.418798,-9.186377,-10.6062975,-0.00082884793,-14.02036,-11.293798,-7.407079
7520,-9.436361,-9.170736,-10.606282,-0.0008139942,-14.032064,-11.289877,-7.4324546
7521,-9.391456,-9.170752,-10.53989,-0.0008289672,-14.02036,-11.301611,-7.415868
7522,-9.250885,-9.17276,-10.360258,-0.0008845068,-13.965728,-11.28604,-7.355377
7523,-9.190359,-9.213798,-10.254812,-0.00090616266,-13.96575,-11.293876,-7.330008
7524,-9.164975,-9.254819,-10.219662,-0.00091212854,-13.985287,-11.313413,-7.3202486
7525,-9.149349,-9.286069,-10.211849,-0.00091141264,-14.000912,-11.344662,-7.3192716
7526,-9.129809,-9.311451,-10.250902,-0.00090246386,-14.039965,-11.360277,-7.330004
7527,-9.090734,-9.307531,-10.278233,-0.00088904076,-14.059483,-11.379797,-7.356358
7528,-8.991142,-9.297786,-10.23919,-0.0009086683,-14.05169,-11.372003,-7.3475885
7529,-8.932542,-9.31145,-10.282151,-0.00090162863,-14.08684,-11.368091,-7.366136
7530,-8.827092,-9.309516,-10.274358,-0.0009206002,-14.082952,-11.3642025,-7.360296
7531,-8.735315,-9.33688,-10.28219,-0.0009402284,-14.102503,-11.352503,-7.34762
7532,-8.629881,-9.364256,-10.258785,-0.00097310194,-14.102535,-11.352536,-7.3222632
7533,-8.4112425,-9.356559,-10.067493,-0.0010864674,-14.0206175,-11.333118,-7.2335095
7534,-8.245298,-9.372253,-9.969909,-0.0011582522,-13.9972515,-11.348814,-7.194518
7535,-8.260865,-9.364384,-10.169069,-0.0011005495,-14.075319,-11.38782,-7.256962
7536,-8.508759,-9.504853,-10.645478,-0.0009465524,-14.262665,-11.450167,-7.362275
7537,-8.7469425,-9.578974,-11.036004,-0.00084817613,-14.41491,-11.493036,-7.4305353
7538,-8.860183,-9.5437765,-11.25862,-0.00080779026,-14.453933,-11.477371,-7.469558
7539,-8.977343,-9.5398445,-11.391408,-0.0007811258,-14.477344,-11.453908,-7.487109
7540,-9.074988,-9.551551,-11.410927,-0.0007687184,-14.48905,-11.410927,-7.487097
7541,-9.2175455,-9.627701,-11.448015,-0.00074790063,-14.545669,-11.412859,-7.487076
7542,-9.317191,-9.660939,-11.367972,-0.0007833926,-14.49297,-11.360159,-7.408986
7543,-9.453889,-9.7742,-11.403108,-0.0007628727,-14.571075,-11.407015,-7.410919
7544,-9.514428,-9.776146,-11.416774,-0.0007559533,-14.576928,-11.381617,-7.4148183
7545,-9.451984,-9.682452,-11.276203,-0.0008120853,-14.440266,-11.260577,-7.3465157
7546,-9.371986,-9.649329,-11.172767,-0.00089118845,-14.3094845,-11.161048,-7.2469864
7547,-9.38766,-9.700158,-11.192347,-0.000940109,-14.282191,-11.141565,-7.174769
7548,-9.422858,-9.739264,-11.215827,-0.0009828866,-14.2548895,-11.0986395,-7.1142645
7549,-9.411211,-9.739334,-11.172929,-0.0010531128,-14.17293,-11.047927,-7.034256
7550,-9.469862,-9.786267,-11.219861,-0.0011117079,-14.145643,-11.01283,-6.962049
7551,-9.532428,-9.837114,-11.282428,-0.0011773481,-14.102739,-10.962114,-6.8878956
7552,-9.610634,-9.915321,-11.399697,-0.0012585091,-14.08329,-10.934852,-6.802039
7553,-9.655649,-9.979869,-11.472056,-0.0013520912,-14.054086,-10.897836,-6.7161956
7554,-9.665511,-10.009262,-11.567855,-0.0014486667,-14.036604,-10.849104,-6.6381683
7555,-9.568046,-9.946952,-11.458672,-0.0016394577,-13.861013,-10.704765,-6.5114055
7556,-9.550657,-10.027222,-11.503783,-0.0018291502,-13.824094,-10.65222,-6.3905005
7557,-9.406433,-9.9494,-11.285337,-0.002134573,-13.601744,-10.484556,-6.2345552
7558,-9.258461,-9.9381485,-11.0943985,-0.0026008904,-13.40299,-10.363928,-6.0299444
7559,-9.253265,-10.06186,-11.081388,-0.0032645643,-13.264983,-10.264983,-5.786468
7560,-9.271453,-10.138639,-11.095671,-0.0038736886,-13.1698885,-10.185514,-5.6054363
7561,-9.299251,-10.185967,-11.178155,-0.004326989,-13.115654,-10.146905,-5.4887013
7562,-9.278554,-10.1301155,-11.102772,-0.0051153977,-12.915272,-9.962147,-5.3176155
7563,-9.233104,-10.1041975,-10.908884,-0.006540661,-12.647165,-9.748728,-5.0670877
7564,-9.2624655,-10.160903,-10.832778,-0.008558975,-12.43434,-9.6062155,-4.7917614
7565,-9.345217,-10.235839,-10.798339,-0.011229868,-12.243652,-9.478027,-4.515139
7566,-9.363815,-10.289594,-10.602094,-0.01615649,-11.906781,-9.266157,-4.148968
7567,-9.441795,-10.394918,-10.504293,-0.023825541,-11.598044,-9.051169,-3.7601542
7568,-9.518079,-10.510265,-10.40089,-0.035656422,-11.291515,-8.838391,-3.3598752
7569,-9.661091,-10.74703,-10.497028,-0.044636343,-11.262653,-8.840779,-3.137656
7570,-9.642219,-10.884406,-10.501593,-0.049445078,-11.353156,-8.954718,-3.0367498
7571,-9.606118,-10.934242,-10.418617,-0.06119589,-11.199867,-8.824868,-2.828774
7572,-9.50332,-10.940819,-10.292381,-0.075584814,-10.987693,-8.65957,-2.624413
7573,-9.400511,-11.00207,-10.189572,-0.09582183,-10.830199,-8.564571,-2.396603
7574,-9.359178,-11.031051,-10.062303,-0.12870851,-10.616989,-8.484177,-2.1169899
7575,-9.347653,-10.957027,-9.886715,-0.16698857,-10.300777,-8.308589,-1.8749985
7576,-9.292721,-11.003658,-9.839596,-0.20873632,-10.144283,-8.300532,-1.671627
7577,-9.191655,-10.996343,-9.769779,-0.25024822,-10.043217,-8.230719,-1.5100138
7578,-9.107998,-10.998623,-9.850185,-0.24471602,-10.022059,-8.162685,-1.5298723
7579,-8.982464,-10.951216,-9.880902,-0.2295349,-9.96684,-8.084027,-1.5869567
7580,-8.805944,-10.720006,-9.63407,-0.24075888,-9.743444,-7.813757,-1.5452023
7581,-8.6498165,-10.446691,-9.485754,-0.23721868,-9.618567,-7.626379,-1.5589961
7582,-8.557199,-10.221263,-9.424387,-0.21979652,-9.58845,-7.5571995,-1.6275113
7583,-8.482697,-10.080353,-9.416291,-0.19461115,-9.611604,-7.595978,-1.7375801
7584,-8.4591,-9.9083185,-9.416132,-0.17199048,-9.666131,-7.642694,-1.8507024
7585,-8.37294,-9.818253,-9.3963785,-0.1454013,-9.763565,-7.81044,-2.006241
7586,-8.33405,-9.888738,-9.521551,-0.118717946,-9.974675,-8.037176,-2.1963549
7587,-8.325516,-9.8372345,-9.5559845,-0.100906365,-10.079423,-8.141922,-2.3509064
7588,-8.353676,-9.861488,-9.619302,-0.08634223,-10.197427,-8.267738,-2.500163
7589,-8.383345,-9.859907,-9.664595,-0.07475119,-10.328657,-8.375532,-2.6392043
7590,-8.350288,-9.869819,-9.682319,-0.068549834,-10.432319,-8.43232,-2.7233343
7591,-8.351307,-9.921619,-9.741931,-0.064197294,-10.570056,-8.538806,-2.7868536
7592,-8.28606,-9.840749,-9.66106,-0.0634048,-10.50481,-8.450124,-2.799733
7593,-8.260889,-9.788233,-9.631983,-0.061670683,-10.43667,-8.397608,-2.8272958
7594,-8.228254,-9.790754,-9.665754,-0.058821093,-10.447004,-8.407942,-2.8737624
7595,-8.158765,-9.756421,-9.717359,-0.05769054,-10.490795,-8.404859,-2.8931398
7596,-8.142334,-9.755615,-9.755615,-0.057861295,-10.482177,-8.380615,-2.8903809
7597,-8.149658,-9.727783,-9.868408,-0.054199267,-10.571532,-8.430908,-2.9543457
7598,-8.115909,-9.68622,-9.951846,-0.049501818,-10.662783,-8.49872,-3.0436425
7599,-8.10831,-9.67081,-10.077063,-0.043856896,-10.803623,-8.600497,-3.1630006
7600,-8.180108,-9.625421,-10.117609,-0.040459797,-10.820733,-8.601984,-3.2426085
7601,-8.239158,-9.496971,-10.082911,-0.03798613,-10.770411,-8.551658,-3.3055642
7602,-8.263215,-9.403842,-10.060092,-0.03469966,-10.778841,-8.544465,-3.3960273
7603,-8.245183,-9.338935,-10.065498,-0.031316563,-10.823309,-8.549871,-3.4990902
7604,-8.233833,-9.265085,-10.03071,-0.02875606,-10.851022,-8.530709,-3.5853968
7605,-8.259605,-9.259606,-10.103357,-0.025231162,-10.970543,-8.579919,-3.7166376
7606,-8.289023,-9.210899,-10.164024,-0.02242238,-11.046835,-8.593712,-3.8359008
7607,-8.345405,-9.259467,-10.321966,-0.019232213,-11.212591,-8.689156,-3.9899354
7608,-8.296737,-9.26549,-10.36705,-0.017441336,-11.320175,-8.749864,-4.0897064
7609,-8.221167,-9.213355,-10.346167,-0.016088892,-11.369604,-8.72898,-4.174292
7610,-8.083449,-9.185012,-10.349073,-0.01508966,-11.419389,-8.700638,-4.243605
7611,-8.029943,-9.170568,-10.3268175,-0.014318202,-11.451819,-8.694007,-4.2994747
7612,-7.9813223,-9.215694,-10.442256,-0.012569233,-11.590693,-8.809444,-4.434445
7613,-7.840006,-9.269694,-10.527506,-0.01188084,-11.73063,-8.894693,-4.496258
7614,-7.660311,-9.254063,-10.488436,-0.011873784,-11.769686,-8.894686,-4.5040636
7615,-7.449343,-9.136844,-10.371218,-0.011843384,-11.714969,-8.793094,-4.5196576
7616,-7.2462926,-9.043167,-10.261917,-0.011916548,-11.668166,-8.715042,-4.527543
7617,-6.9964294,-8.9808035,-10.168304,-0.012054086,-11.637054,-8.668307,-4.535493
7618,-6.66872,-8.746845,-9.996845,-0.012469647,-11.48122,-8.567158,-4.535908
7619,-6.3569117,-8.552223,-9.841286,-0.013161345,-11.356912,-8.497537,-4.5209756
7620,-5.7880087,-8.334884,-9.616134,-0.014571216,-11.23332,-8.428634,-4.522385
7621,-4.785201,-8.085983,-9.250046,-0.01957667,-11.101608,-8.421921,-4.5664525
7622,-4.137819,-7.821414,-8.797976,-0.027468242,-10.915163,-8.407351,-4.5714145
7623,-3.365477,-7.584226,-8.170164,-0.047117855,-10.709228,-8.459228,-4.560791
7624,-2.6241586,-7.4171276,-7.2999406,-0.09095537,-10.245252,-8.268689,-4.352674
7625,-1.8935822,-7.381862,-6.006862,-0.19045557,-9.635768,-7.7099867,-3.948269
7626,-1.3391016,-7.843007,-5.843007,-0.33324116,-9.88207,-7.8391004,-4.0407605
7627,-1.0190862,-8.005414,-5.7085404,-0.47611737,-10.1226015,-8.001509,-4.2788544
7628,-0.7582991,-7.969238,-5.6186504,-0.66064215,-10.230955,-8.156736,-4.535643
7629,-0.5769149,-8.022227,-5.499766,-0.8562128,-10.307384,-8.283945,-4.7214465
7630,-0.4521554,-8.077155,-5.407233,-1.0478586,-10.338874,-8.401376,-4.8276434
7631,-0.3689708,-8.091627,-5.3162365,-1.2185802,-10.329908,-8.486158,-4.899734
7632,-0.31375188,-8.059846,-5.1897287,-1.3625807,-10.278596,-8.520783,-4.936799
7633,-0.2707724,-7.9660845,-4.992452,-1.5031942,-10.1223345,-8.469991,-4.905538
7634,-0.23946258,-7.8058686,-4.7209096,-1.6339937,-9.864463,-8.348838,-4.803916
7635,-0.21740343,-7.613887,-4.395138,-1.7545128,-9.592405,-8.205686,-4.6851783
7636,-0.20049645,-7.501279,-4.056454,-1.8782318,-9.387997,-8.052059,-4.551571
7637,-0.19207819,-7.3483286,-3.7296758,-1.9860239,-9.195985,-7.8717656,-4.3908086
7638,-0.18889436,-7.2084255,-3.538992,-2.062917,-8.981863,-7.716238,-4.2206326
7639,-0.1949876,-7.054363,-3.3273132,-2.1041672,-8.753582,-7.558269,-4.0299497
7640,-0.22001812,-6.8352537,-3.0481431,-2.0725563,-8.491503,-7.397753,-3.803514
7641,-0.26738375,-6.5486336,-2.693168,-1.9939488,-8.18926,-7.2244153,-3.562794
7642,-0.36091575,-6.144119,-2.227615,-1.8687283,-7.8296657,-7.0132604,-3.2857203
7643,-0.5673661,-5.7021327,-1.6210786,-1.7402179,-7.4013505,-6.7958817,-2.9050133
7644,-0.88266057,-5.38657,-1.139497,-1.6971138,-6.9725046,-6.663911,-2.5726032
7645,-1.3928809,-5.386045,-0.75420904,-1.8196399,-6.5598736,-6.497373,-2.1921973
7646,-1.9609263,-5.210927,-0.60838723,-1.8105359,-6.322255,-6.298817,-1.9492077
7647,-2.7311227,-5.318037,-0.42741206,-2.0365427,-6.372725,-6.8375683,-1.9344921
7648,-3.467918,-5.0401816,-0.3819787,-2.0260217,-6.2413554,-6.3741665,-1.9356896
7649,-3.7218945,-4.92209,-0.33615226,-2.142305,-6.289278,-6.480684,-2.0155962
7650,-3.9422796,-4.9227486,-0.28798276,-2.312641,-6.3719673,-6.4969673,-2.1092722
7651,-3.965237,-4.915432,-0.26308823,-2.4098167,-6.4251976,-6.5345726,-2.188137
7652,-4.1372147,-4.9360433,-0.24268395,-2.5105064,-6.418465,-6.578621,-2.2248619
7653,-4.3441772,-4.9926147,-0.22894296,-2.6095593,-6.4242554,-6.635193,-2.222351
7654,-4.5656223,-5.0753875,-0.21796578,-2.7431118,-6.389841,-6.7335916,-2.1896455
7655,-4.6785817,-5.1590495,-0.21373686,-2.8426433,-6.3582683,-6.8270187,-2.151481
7656,-4.448979,-5.2439013,-0.2243696,-2.919438,-6.18726,-6.866948,-2.0639684
7657,-4.7897325,-5.1940293,-0.21160755,-3.0765977,-5.832701,-6.9030137,-2.0651224
7658,-6.2413573,-8.143702,-5.1944833,-0.049951218,-9.018702,-7.7257323,-3.2094977
7659,-6.438659,-8.133972,-5.684753,-0.046081215,-9.184753,-8.196471,-3.2348022
7660,-6.6103177,-7.956019,-5.8818007,-0.03804922,-9.268518,-8.350549,-3.425988
7661,-6.739209,-7.9599137,-5.9521003,-0.028271502,-9.596631,-8.538037,-3.7516606
7662,-6.82336,-7.9600816,-6.021603,-0.022579476,-9.862423,-8.737424,-4.0035367
7663,-6.889688,-7.944378,-6.0859776,-0.018595083,-10.085002,-8.9053135,-4.226847
7664,-6.97275,-7.949314,-6.159273,-0.01571887,-10.293062,-9.066501,-4.419284
7665,-7.0348797,-7.9450374,-6.231168,-0.013394977,-10.486051,-9.208708,-4.6076336
7666,-7.089704,-7.9490814,-6.2996655,-0.0115793,-10.6678295,-9.347519,-4.7820864
7667,-7.1213875,-7.9377947,-6.3665047,-0.010059358,-10.838184,-9.455373,-4.9578133
7668,-7.153554,-7.9328523,-6.453359,-0.009022765,-10.969959,-9.56371,-5.08666
7669,-7.1820736,-7.9281683,-6.546332,-0.008244974,-11.082462,-9.672307,-5.1891556
7670,-7.194118,-7.9060326,-6.614041,-0.007594262,-11.179469,-9.757594,-5.2917743
7671,-7.261809,-7.903409,-6.6680574,-0.006924228,-11.29208,-9.881925,-5.404873
7672,-7.3519893,-7.912536,-6.757262,-0.006285772,-11.404725,-9.994568,-5.5116563
7673,-7.371159,-7.9102225,-6.8604164,-0.0059248745,-11.474675,-10.123113,-5.5695233
7674,-7.3883867,-7.882528,-6.9440503,-0.0055740564,-11.54073,-10.224323,-5.640095
7675,-7.418363,-7.864652,-6.9593787,-0.005276929,-11.614652,-10.31387,-5.717801
7676,-7.4376364,-7.837051,-6.949355,-0.005019426,-11.6808,-10.387831,-5.800918
7677,-7.4559746,-7.7958193,-6.9764824,-0.004803194,-11.727459,-10.477459,-5.8666215
7678,-7.472439,-7.7546654,-6.9743924,-0.004665572,-11.762478,-10.55154,-5.918973
7679,-7.4576206,-7.733011,-7.0191436,-0.004495518,-11.805278,-10.609963,-5.974222
7680,-7.439863,-7.701582,-7.0443554,-0.0043163933,-11.863691,-10.664473,-6.047041
7681,-7.433864,-7.6408954,-7.0696063,-0.004176804,-11.890896,-10.703397,-6.1115985
7682,-7.439611,-7.5802355,-7.081213,-0.0040642843,-11.914222,-10.746255,-6.171056
7683,-7.4629273,-7.5371456,-7.0967164,-0.0039428016,-11.94535,-10.7891,-6.228063
7684,-7.4940815,-7.4901752,-7.080996,-0.003847361,-11.972598,-10.808535,-6.288515
7685,-7.4960055,-7.4432707,-7.058506,-0.0038181029,-11.976475,-10.820224,-6.3290133
7686,-7.466686,-7.4217634,-7.055553,-0.0037950673,-11.980357,-10.808482,-6.3602405
7687,-7.4081173,-7.4100704,-7.0292106,-0.003820137,-11.984289,-10.78507,-6.383703
7688,-7.3514986,-7.417905,-7.001889,-0.0038423352,-12.00775,-10.796811,-6.4032564
7689,-7.304623,-7.398372,-7.002864,-0.0038407196,-12.019466,-10.804622,-6.429622
7690,-7.2519317,-7.3573985,-6.9687266,-0.0038829637,-12.050759,-10.80857,-6.4618907
7691,-7.2284493,-7.3690734,-6.951104,-0.0038389247,-12.101497,-10.831964,-6.507258
7692,-7.181643,-7.3789077,-6.891603,-0.0039080353,-12.113285,-10.839845,-6.5195336
7693,-7.199109,-7.433483,-6.911021,-0.0037959048,-12.16786,-10.89442,-6.5501842
7694,-7.26922,-7.476248,-6.974295,-0.0035920206,-12.22625,-10.968435,-6.596855
7695,-7.2643213,-7.507483,-7.0104127,-0.0035768866,-12.2418585,-11.011389,-6.5729156
7696,-7.244898,-7.48806,-6.9304423,-0.0036853426,-12.234155,-10.9958725,-6.5671644
7697,-7.234213,-7.4920235,-6.8728833,-0.003742836,-12.257649,-11.019367,-6.571128
7698,-7.262534,-7.5154614,-6.849446,-0.0037429559,-12.284993,-11.0701475,-6.564292
7699,-7.246984,-7.5213966,-6.8094826,-0.0038185813,-12.296787,-11.109287,-6.5467887
7700,-7.2206864,-7.529279,-6.7714667,-0.0038885283,-12.312483,-11.121077,-6.5380692
7701,-7.1836743,-7.537189,-6.7207837,-0.0039866054,-12.312581,-11.121175,-6.527913
7702,-7.144742,-7.556851,-6.685757,-0.004116772,-12.273648,-11.090053,-6.483609
7703,-7.1214304,-7.5921326,-6.6546335,-0.0042427056,-12.250338,-11.066742,-6.429536
7704,-7.0922956,-7.613779,-6.619641,-0.0044052936,-12.191906,-11.023936,-6.368175
7705,-7.074897,-7.643256,-6.606148,-0.004584015,-12.125681,-10.965521,-6.2799745
7706,-7.059437,-7.68053,-6.6111956,-0.0047489936,-12.082875,-10.946155,-6.190784
7707,-7.045003,-7.7217603,-6.5938325,-0.0049635964,-12.036214,-10.911213,-6.09969
7708,-7.008189,-7.766978,-6.5638547,-0.005259133,-11.9740095,-10.845102,-5.9990335
7709,-6.9393387,-7.788948,-6.5272303,-0.005745074,-11.869027,-10.755746,-5.8590183
7710,-6.839358,-7.830569,-6.5102572,-0.0063504325,-11.764162,-10.6626005,-5.7009306
7711,-6.728777,-7.8664722,-6.501238,-0.0070967968,-11.632097,-10.53444,-5.5327306
7712,-6.7090063,-7.9101787,-6.5068583,-0.007834407,-11.519553,-10.4297085,-5.3635473
7713,-6.783001,-7.9578075,-6.5261664,-0.008587111,-11.426558,-10.387492,-5.191939
7714,-6.83088,-7.968579,-6.4910374,-0.009591596,-11.306466,-10.318185,-5.0271697
7715,-6.8999724,-8.019115,-6.4741926,-0.011301542,-11.151927,-10.2222395,-4.790598
7716,-6.9569316,-8.079979,-6.4959946,-0.013572292,-10.997947,-10.138573,-4.541894
7717,-7.013526,-8.148292,-6.4598155,-0.01743254,-10.779152,-10.029153,-4.236182
7718,-7.1206336,-8.24368,-6.400907,-0.022977177,-10.565946,-9.940946,-3.916532
7719,-7.190173,-8.315172,-6.335681,-0.02806361,-10.430407,-9.87572,-3.6960325
